"id","ts","light","temperature","soil_moisture","humidity","api_temp","precipitation","cloud_cover"
"849","2025-04-11 13:00:00","22.4968","31.2969","3181.5","65","32.6","0.1","100"
"850","2025-04-11 13:15:00","22.3677","31.25","3177","66","32.4","0.1","100"
"851","2025-04-11 13:30:00","22.4709","31.25","3158.5","67","32","0.1","100"
"852","2025-04-11 13:45:00","22.5227","31.1875","3135","69","31.6","0.1","100"
"853","2025-04-11 14:00:00","22.9179","31.0625","3128","70","31.3","0.4","100"
"854","2025-04-11 14:15:00","23.8753","31.0625","3135","70","31.3","0.4","100"
"855","2025-04-11 14:30:00","24.4199","31.125","3124.5","69","31.5","0.4","100"
"856","2025-04-11 14:45:00","24.9218","31.0625","3118","68","31.6","0.4","100"
"857","2025-04-11 15:00:00","24.6544","31.0156","3123.5","67","31.7","0.1","100"
"858","2025-04-11 15:15:00","24.5658","31.0312","3098","66","31.9","0.1","100"
"859","2025-04-11 15:30:00","24.3907","31.1094","3127.5","65","32","0.1","100"
"860","2025-04-11 15:45:00","23.9885","31.0938","3127","65","32.2","0.1","100"
"861","2025-04-11 16:00:00","23.8194","31.2031","3133","64","32.2","0","100"
"862","2025-04-11 16:15:00","23.819","31.2812","3127","64","32.2","0","100"
"863","2025-04-11 16:30:00","23.2936","31.3125","3138","64","32","0","99"
"864","2025-04-11 16:45:00","23.1041","31.5625","3149","66","31.9","0.1","99"
"865","2025-04-11 17:00:00","22.4193","31.5469","3140.5","67","31.7","0.2","100"
"866","2025-04-11 17:15:00","22.3164","31.5","3142","67","31.5","0.2","100"
"867","2025-04-11 17:30:00","22.3936","31.5156","3136.5","67","31.4","0.2","100"
"868","2025-04-11 17:45:00","22.2142","31.375","3149","67","31.2","0.2","100"
"869","2025-04-11 18:00:00","22.138","31.4062","3158","67","31.1","0","37"
"870","2025-04-11 18:15:00","22.3164","31.4375","3119","69","30.9","0","37"
"871","2025-04-11 18:30:00","27.4617","31.4375","3146.5","71","30.4","0","37"
"872","2025-04-11 18:45:00","27.2212","31.3438","3152","73","30","0","37"
"873","2025-04-11 19:00:00","27.1533","31.3594","3143.5","75","29.6","0","17"
"874","2025-04-11 19:15:00","27.2212","31.375","3137","77","29.4","0","17"
"875","2025-04-11 19:30:00","27.5338","31.3125","3126.5","79","29.2","0","17"
"876","2025-04-11 19:45:00","27.5646","31.3125","3135","81","29","0","17"
"877","2025-04-11 20:00:00","27.8438","31.4844","3135.5","82","28.9","0","100"
"878","2025-04-11 20:15:00","27.7037","31.375","3134","83","28.8","0","100"
"879","2025-04-11 20:30:00","27.7386","31.2656","3130.5","83","28.6","0","100"
"880","2025-04-11 20:45:00","27.7037","31.1875","3128","83","28.6","0","100"
"881","2025-04-11 21:00:00","27.7386","31.3125","3127","83","28.5","0","100"
"882","2025-04-11 21:15:00","27.7037","31.6562","3130","83","28.4","0","100"
"883","2025-04-11 21:30:00","27.7038","32.0156","3136","83","28.3","0","100"
"884","2025-04-11 21:45:00","27.7037","32.7188","3135","83","28.2","0","100"
"885","2025-04-11 22:00:00","27.8089","32.4531","3134.5","83","28.1","0","100"
"886","2025-04-11 22:15:00","27.634","32.375","3149","83","28","0","100"
"887","2025-04-11 22:30:00","27.2568","32.375","3156.5","84","28","0","100"
"888","2025-04-11 22:45:00","27.4265","32.3438","3171","83","28","0","100"
"889","2025-04-11 23:00:00","27.1533","31.9531","3176.5","83","27.9","0","100"
"890","2025-04-11 23:15:00","27.1533","31.8438","3168","83","27.8","0","100"
"891","2025-04-11 23:30:00","27.1533","31.8281","3129","84","27.6","0","100"
"892","2025-04-11 23:45:00","22.0622","31.6875","3138","85","27.5","0","100"
"893","2025-04-12 00:00:00","22.0622","31.5781","3124","85","27.4","0","100"
"894","2025-04-12 00:15:00","22.0622","31.5312","3136","86","27.4","0","100"
"895","2025-04-12 00:30:00","22.1889","31.6094","3134","87","27.2","0","100"
"896","2025-04-12 00:45:00","22.0622","31.625","3138","87","27.1","0","100"
"897","2025-04-12 01:00:00","22.0622","31.5156","3138","88","27.1","0","100"
"898","2025-04-12 01:15:00","22.3164","31.4062","3114","89","27","0","100"
"899","2025-04-12 01:30:00","22.0874","31.4375","3142","89","27","0","100"
"900","2025-04-12 01:45:00","22.0622","31.4688","3121","90","27","0","100"
"901","2025-04-12 02:00:00","22.2145","31.4062","3135.5","90","26.9","0","100"
"902","2025-04-12 02:15:00","22.1127","31.2812","3126","90","26.9","0","100"
"903","2025-04-12 02:30:00","22.0623","31.3281","3118.5","91","26.9","0","100"
"904","2025-04-12 02:45:00","22.0622","31.375","3143","91","26.9","0","100"
"905","2025-04-12 03:00:00","22.0874","31.2812","3129","91","26.8","0","100"
"906","2025-04-12 03:15:00","22.1127","31.1875","3126","91","26.8","0","100"
"907","2025-04-12 03:30:00","22.0874","31.2656","3136.5","92","26.8","0","100"
"908","2025-04-12 03:45:00","22.1127","31.3125","3147","92","26.7","0","100"
"909","2025-04-12 04:00:00","22.0874","31.2031","3139","92","26.6","0","100"
"910","2025-04-12 04:15:00","22.1127","31.1562","3132","92","26.6","0","100"
"911","2025-04-12 04:30:00","22.0623","31.2188","3118","93","26.5","0","100"
"912","2025-04-12 04:45:00","22.0622","31.2188","3146","93","26.5","0","100"
"913","2025-04-12 05:00:00","22.2145","31.0938","3128","93","26.4","0","100"
"914","2025-04-12 05:15:00","22.1127","31.125","3136","93","26.4","0","100"
"915","2025-04-12 05:30:00","22.2145","31.1406","3131.5","94","26.3","0","100"
"916","2025-04-12 05:45:00","22.0622","31.0625","3137","94","26.2","0","100"
"917","2025-04-12 06:00:00","22.1127","31.0312","3126","94","26.1","0","91"
"918","2025-04-12 06:15:00","22.1634","31.0625","3130","94","26.3","0","91"
"919","2025-04-12 06:30:00","22.3164","31.0781","3135.5","94","26.5","0","91"
"920","2025-04-12 06:45:00","22.5227","30.9688","3130","93","26.6","0","91"
"921","2025-04-12 07:00:00","22.7582","30.9375","3133.5","93","26.8","0","91"
"922","2025-04-12 07:15:00","22.8903","30.9375","3120","91","27.2","0","91"
"923","2025-04-12 07:30:00","23.403","30.8125","3112.5","88","27.8","0","91"
"924","2025-04-12 07:45:00","23.7629","30.7812","3099","86","28.4","0","91"
"925","2025-04-12 08:00:00","23.6033","31.6562","3122.5","84","28.8","0","90"
"926","2025-04-12 08:15:00","24.5072","31.7188","3128","81","29.3","0","90"
"927","2025-04-12 08:30:00","24.6548","31.7344","3122","77","29.8","0","90"
"928","2025-04-12 08:45:00","24.9218","31.6562","3120","73","30.2","0","90"
"929","2025-04-12 09:00:00","25.316","31.5938","3126.5","71","30.5","0","100"
"930","2025-04-12 09:15:00","25.5316","31.8125","3120","68","31","0","100"
"931","2025-04-12 09:30:00","25.7192","31.8906","3110","66","31.4","0","100"
"932","2025-04-12 09:45:00","26.099","31.9062","3116","64","31.8","0","100"
"933","2025-04-12 10:00:00","26.7567","32.2656","3143","62","32","0","100"
"934","2025-04-12 10:15:00","26.951","32.2188","3138","60","32.3","0","100"
"935","2025-04-12 10:30:00","321.158","33.2969","3128.5","58","32.6","0","100"
"936","2025-04-12 10:45:00","637.295","34.75","3089","53","33.6","0","92"
"937","2025-04-12 11:00:00","660.601","35.0781","3122","52","33.8","0","91"
"938","2025-04-12 11:15:00","660.601","35.0938","3128","51","34","0","91"
"939","2025-04-12 11:30:00","660.601","34.9688","3122.5","51","34.2","0","91"
"940","2025-04-12 11:45:00","660.601","35.2188","3136","50","34.3","0","91"
"941","2025-04-12 12:00:00","660.601","35.0938","3118.5","50","34.4","0","84"
"942","2025-04-12 12:15:00","660.601","35.2812","3121","49","34.6","0","84"
"943","2025-04-12 12:30:00","660.601","35.6875","3125.5","48","34.8","0","84"
"944","2025-04-12 12:45:00","660.601","35.9062","3138","48","35","0","84"
"945","2025-04-12 13:00:00","660.601","35.6719","3156","47","35","0","85"
"946","2025-04-12 13:15:00","660.601","36.0625","3136","47","35.2","0","85"
"947","2025-04-12 13:30:00","660.601","35.8281","3134","47","35.2","0","85"
"948","2025-04-12 13:45:00","660.601","35.8125","3137","47","35.2","0","85"
"949","2025-04-12 14:00:00","29.0799","34.4062","3229","47","35.1","0","83"
"950","2025-04-12 14:15:00","24.9818","33.4062","3267","47","35.2","0","83"
"951","2025-04-12 14:30:00","25.0422","33.2344","3243","47","35.2","0","83"
"952","2025-04-12 14:45:00","23.5404","33.0312","3223","46","35.2","0","83"
"953","2025-04-12 15:00:00","24.1039","33.0938","3214.5","46","35.2","0","54"
"954","2025-04-12 15:15:00","24.1024","33.3125","3206","46","35.2","0","54"
"955","2025-04-12 15:30:00","24.4226","33.5469","3200.5","45","35.2","0","54"
"956","2025-04-12 15:45:00","23.4852","33.5625","3184","44","35.2","0","54"
"957","2025-04-12 16:00:00","23.0773","33.5312","3192","44","35.1","0","35"
"958","2025-04-12 16:15:00","22.9968","33.5625","3191","44","35","0","35"
"959","2025-04-12 16:30:00","29.3033","32.75","3303","44","34.8","0","37"
"960","2025-04-12 16:45:00","25.1632","34.5625","3213","47","34.2","0","37"
"961","2025-04-12 17:00:00","24.7135","35.4531","3206","47","34","0","52"
"962","2025-04-12 17:15:00","24.0453","35.75","3207","48","33.7","0","52"
"963","2025-04-12 17:30:00","23.4861","35.7344","3202","50","33.3","0","52"
"964","2025-04-12 17:45:00","22.9435","35.6562","3202","52","32.9","0","52"
"965","2025-04-12 18:00:00","22.5234","35.6094","3204.5","53","32.6","0","46"
"966","2025-04-12 18:15:00","22.1634","35.5625","3209","56","32","0","46"
"967","2025-04-12 18:30:00","22.0874","35.4844","3208.5","60","31.4","0","46"
"968","2025-04-12 18:45:00","22.0118","35.4375","3204","64","30.8","0","46"
"969","2025-04-12 19:00:00","22.113","35.4062","3208","67","30.4","0","30"
"970","2025-04-12 19:15:00","22.0118","35.3438","3207","70","30","0","30"
"971","2025-04-12 19:30:00","22.0622","35.2656","3204","72","29.5","0","30"
"972","2025-04-12 19:45:00","22.0622","35.1875","3204","75","29.2","0","30"
"973","2025-04-12 20:00:00","25.7817","34.875","3202.5","76","29","0","62"
"974","2025-04-12 20:15:00","25.5938","34.9688","3201","78","28.7","0","62"
"975","2025-04-12 20:30:00","22.0118","35","3200","80","28.5","0","62"
"976","2025-04-12 20:45:00","22.2652","34.8438","3175","81","28.3","0","62"
"977","2025-04-12 21:00:00","22.037","34.75","3198.5","82","28.1","0","30"
"978","2025-04-12 21:15:00","22.0622","34.75","3213","83","28","0","30"
"979","2025-04-12 21:30:00","22.037","34.6406","3212.5","84","27.9","0","30"
"980","2025-04-12 21:45:00","22.0622","34.4375","3213","85","27.8","0","30"
"981","2025-04-12 22:00:00","22.1385","34.4688","3200.5","85","27.7","0","12"
"982","2025-04-12 22:15:00","22.0622","34.4062","3215","86","27.6","0","12"
"983","2025-04-12 22:30:00","24.2496","34.2969","3199","86","27.5","0","12"
"984","2025-04-12 22:45:00","22.0118","34.1875","3207","87","27.5","0","31"
"985","2025-04-12 23:00:00","22.0622","34.0781","3201.5","84","28","0","5"
"986","2025-04-12 23:15:00","22.0118","34.0938","3202","85","28","0","5"
"987","2025-04-12 23:30:00","22.037","34.0469","3200.5","86","27.9","0","5"
"988","2025-04-12 23:45:00","22.0622","34","3201","86","27.9","0","5"
"989","2025-04-13 00:00:00","21.9868","33.9219","3198.5","87","27.8","0","7"
"990","2025-04-13 00:15:00","22.0118","33.9062","3197","88","27.7","0","7"
"991","2025-04-13 00:30:00","22.0876","33.75","3188.5","88","27.6","0","7"
"992","2025-04-13 00:45:00","22.0622","33.75","3197","89","27.6","0","7"
"993","2025-04-13 01:00:00","22.113","33.7031","3189.5","89","27.5","0","12"
"994","2025-04-13 01:15:00","22.0118","33.5625","3200","90","27.5","0","12"
"995","2025-04-13 01:30:00","22.0118","33.5312","3197","91","27.5","0","12"
"996","2025-04-13 01:45:00","22.0118","33.5","3195","91","27.4","0","12"
"997","2025-04-13 02:00:00","22.0622","33.4531","3189","92","27.4","0","98"
"998","2025-04-13 02:15:00","22.0622","33.3438","3189","93","27.4","0","98"
"999","2025-04-13 02:30:00","22.0622","33.2969","3185.5","93","27.3","0","98"
"1000","2025-04-13 02:45:00","22.0622","33.1875","3185","94","27.2","0","98"
"1001","2025-04-13 03:00:00","22.1385","33.1875","3184","94","27.2","0","34"
"1002","2025-04-13 03:15:00","21.9617","33.125","3191","94","27.2","0","34"
"1003","2025-04-13 03:30:00","22.037","33.0156","3184","94","27.1","0","34"
"1004","2025-04-13 03:45:00","22.0622","33","3184","94","27.1","0","34"
"1005","2025-04-13 04:00:00","22.0118","32.9062","3182.5","94","27","0","100"
"1006","2025-04-13 04:15:00","22.0118","32.9062","3181","94","27","0","100"
"1007","2025-04-13 04:30:00","22.037","32.7969","3180","94","27","0","100"
"1008","2025-04-13 04:45:00","22.0118","32.75","3157","94","27.4","0","100"
"1009","2025-04-13 05:00:00","22.1637","32.7344","3163.5","94","27.3","0","100"
"1010","2025-04-13 05:15:00","22.0622","32.6562","3173","94","27.3","0","100"
"1011","2025-04-13 05:30:00","22.1385","32.5938","3161.5","94","27.2","0","100"
"1012","2025-04-13 05:45:00","22.0622","32.5625","3169","94","27.2","0","100"
"1013","2025-04-13 06:00:00","22.1382","32.5","3169.5","94","27.1","0","35"
"1014","2025-04-13 06:15:00","22.5747","32.5","3167","94","27.3","0","35"
"1015","2025-04-13 06:30:00","23.0241","32.4062","3167.5","93","27.5","0","35"
"1016","2025-04-13 06:45:00","23.4852","32.4062","3167","92","27.7","0","35"
"1017","2025-04-13 07:00:00","24.3724","32.375","3168.5","92","27.8","0","34"
"1018","2025-04-13 07:15:00","27.4954","32.375","3171","90","28.2","0","34"
"1019","2025-04-13 07:30:00","28.3835","32.3906","3172.5","86","28.8","0","34"
"1020","2025-04-13 07:45:00","31.4575","32.4375","3170","83","29.2","0","34"
"1021","2025-04-13 08:00:00","30.2747","32.5312","3159","81","29.5","0","41"
"1022","2025-04-13 08:15:00","30.5527","32.6562","3167","79","30","0","41"
"1023","2025-04-13 08:30:00","30.3164","32.7031","3169.5","76","30.5","0","41"
"1024","2025-04-13 08:45:00","30.7144","32.8125","3169","74","30.8","0","41"
"1025","2025-04-13 09:00:00","26.525","32.9375","3168.5","73","31","0","52"
"1026","2025-04-13 09:15:00","26.951","33.1562","3169","70","31.5","0","52"
"1027","2025-04-13 09:30:00","30.9028","33.2188","3170","67","32","0","52"
"1028","2025-04-13 09:45:00","33.2979","33.25","3152","63","32.4","0","52"
"1029","2025-04-13 10:00:00","33.4862","33.3906","3176","61","32.7","0","61"
"1030","2025-04-13 10:15:00","33.7596","33.5938","3177","59","33.1","0","61"
"1031","2025-04-13 10:30:00","35.3554","33.8125","3168","57","33.5","0","61"
"1032","2025-04-13 10:45:00","31.7111","34","3179","57","33.7","0","60"
"1033","2025-04-13 11:00:00","35.0512","34.1875","3178.5","56","33.7","0","48"
"1034","2025-04-13 11:15:00","32.4902","34.3438","3181","55","34","0","48"
"1035","2025-04-13 11:30:00","35.5119","34.4375","3181","54","34.3","0","48"
"1036","2025-04-13 11:45:00","37.7113","34.6875","3184","53","34.6","0","48"
"1037","2025-04-13 12:00:00","28.0665","34.3438","3183.5","52","34.8","0","65"
"1038","2025-04-13 12:15:00","39.0672","35","3158","51","35","0","65"
"1039","2025-04-13 12:30:00","35.2678","35.1719","3184","50","35.3","0","65"
"1040","2025-04-13 12:45:00","36.0106","35.3125","3184","49","35.7","0","65"
"1041","2025-04-13 13:00:00","32.8454","35.3906","3175.5","48","35.8","0","55"
"1042","2025-04-13 13:15:00","30.4724","35","3184","47","36","0","55"
"1043","2025-04-13 13:30:00","30.3347","35.3594","3182","47","36","0","55"
"1044","2025-04-13 13:45:00","34.422","35.7188","3183","46","36.2","0","55"
"1045","2025-04-13 14:00:00","30.2738","35.75","3190.5","46","36.2","0","78"
"1046","2025-04-13 14:15:00","27.4954","35.8125","3193","47","36","0","78"
"1047","2025-04-13 14:30:00","30.6174","35.9844","3188","48","35.6","0","78"
"1048","2025-04-13 14:45:00","33.853","36.0938","3185","49","35.2","0","78"
"1049","2025-04-13 15:00:00","29.94","36.1875","3185","50","35","0","100"
"1050","2025-04-13 15:15:00","34.1357","36.3125","3183","51","34.8","0","100"
"1051","2025-04-13 15:30:00","25.8469","36.3438","3179.5","51","34.7","0","100"
"1052","2025-04-13 15:45:00","22.6792","36.125","3173","52","34.6","0","100"
"1053","2025-04-13 16:00:00","22.8113","35.3594","3175","52","34.5","0","100"
"1054","2025-04-13 16:15:00","23.9318","35.75","3166","52","34.3","0","100"
"1055","2025-04-13 16:30:00","24.0171","35.7031","3207","53","34.2","0","100"
"1056","2025-04-13 16:45:00","24.2747","35.5625","3207","58","33.3","0.1","100"
"1057","2025-04-13 17:00:00","24.4782","35.4375","3192","58","33.3","0","100"
"1058","2025-04-13 17:15:00","24.3325","35.2812","3190","59","33.1","0","100"
"1059","2025-04-13 17:30:00","24.1885","35.1875","3178","60","32.8","0","100"
"1060","2025-04-13 17:45:00","24.3906","35.0625","3183","61","32.5","0","100"
"1061","2025-04-13 18:00:00","23.2686","35.0156","3183.5","62","32.3","0","100"
"1062","2025-04-13 18:15:00","22.3164","34.9062","3191","64","32","0","100"
"1063","2025-04-13 18:30:00","22.037","34.8125","3181.5","67","31.5","0","100"
"1064","2025-04-13 18:45:00","22.0118","34.7188","3175","70","31","0","100"
"1065","2025-04-13 19:00:00","21.9868","34.5469","3176","72","30.7","0","100"
"1066","2025-04-13 19:15:00","22.0118","34.4688","3175","74","30.4","0","100"
"1067","2025-04-13 19:30:00","21.9868","34.375","3171.5","77","30","0","100"
"1068","2025-04-13 19:45:00","22.0118","34.2812","3163","79","29.8","0","100"
"1069","2025-04-13 20:00:00","26.6904","34.1094","3188","80","29.6","0","62"
"1070","2025-04-13 20:15:00","21.9617","33.9688","3183","82","29.4","0","62"
"1071","2025-04-13 20:30:00","22.0118","34.0625","3168.5","83","29.2","0","62"
"1072","2025-04-13 20:45:00","22.0118","33.9688","3146","84","29","0","62"
"1073","2025-04-13 21:00:00","24.4563","33.9531","3162.5","85","28.9","0","34"
"1074","2025-04-13 21:15:00","21.9617","33.8125","3157","86","28.8","0","34"
"1075","2025-04-13 21:30:00","22.113","33.7812","3139.5","87","28.6","0","34"
"1076","2025-04-13 21:45:00","22.0622","33.7188","3150","88","28.5","0","34"
"1077","2025-04-13 22:00:00","21.9868","33.625","3143.5","88","28.4","0","44"
"1078","2025-04-13 22:15:00","22.0118","33.5312","3141","89","28.3","0","44"
"1079","2025-04-13 22:30:00","22.0118","33.4688","3139","89","28.1","0","44"
"1080","2025-04-13 22:45:00","22.0118","33.3125","3141","90","28","0","64"
"1081","2025-04-13 23:00:00","22.1637","33.125","3128.5","88","28.2","0","90"
"1082","2025-04-13 23:15:00","22.0622","33.125","3139","88","28.1","0","90"
"1083","2025-04-13 23:30:00","22.0118","33.0938","3137.5","88","28","0","90"
"1084","2025-04-13 23:45:00","22.0118","33.0625","3135","87","27.8","0","90"
"1085","2025-04-14 00:00:00","22.113","32.9844","3120.5","87","27.7","0","74"
"1086","2025-04-14 00:15:00","22.0622","32.9062","3130","87","27.6","0","74"
"1087","2025-04-14 00:30:00","22.0118","32.8594","3125","86","27.5","0","74"
"1088","2025-04-14 00:45:00","22.0118","32.875","3118","86","27.4","0","74"
"1089","2025-04-14 01:00:00","22.0118","32.7812","3120","86","27.2","0","90"
"1090","2025-04-14 01:15:00","21.9617","32.625","3122","86","27","0","90"
"1091","2025-04-14 01:30:00","21.9868","32.5781","3122.5","87","26.8","0","90"
"1092","2025-04-14 01:45:00","21.9617","32.4688","3121","88","26.6","0","90"
"1093","2025-04-14 02:00:00","22.037","32.3906","3117.5","88","26.4","0.4","100"
"1094","2025-04-14 02:15:00","22.0118","32.3438","3120","88","26.2","0.4","100"
"1095","2025-04-14 02:30:00","22.1637","32.3438","3106","89","26","0.4","100"
"1096","2025-04-14 02:45:00","22.0118","32.3125","3114","89","26","0.4","100"
"1097","2025-04-14 03:00:00","22.0118","32.2656","3110.5","89","25.8","0.2","89"
"1098","2025-04-14 03:15:00","22.0118","32.1875","3107","89","25.7","0.2","89"
"1099","2025-04-14 03:30:00","22.0622","32.1406","3107","90","25.6","0.2","89"
"1100","2025-04-14 03:45:00","22.0118","32.0312","3123","90","25.5","0.2","89"
"1101","2025-04-14 04:00:00","22.037","31.9844","3123.5","90","25.4","0.1","93"
"1102","2025-04-14 04:15:00","22.1634","31.9688","3099","90","25.3","0.1","93"
"1103","2025-04-14 04:30:00","21.9868","31.9688","3117","90","25.2","0.1","100"
"1104","2025-04-14 04:45:00","22.0118","31.9062","3107","90","26","0.1","100"
"1105","2025-04-14 05:00:00","22.0118","31.8125","3121","90","25.9","0","100"
"1106","2025-04-14 05:15:00","21.9617","31.7188","3121","90","25.8","0","100"
"1107","2025-04-14 05:30:00","22.0118","31.5781","3123.5","90","25.6","0","100"
"1108","2025-04-14 05:45:00","22.0118","31.6562","3124","89","25.5","0","100"
"1109","2025-04-14 06:00:00","22.0874","31.5781","3106.5","89","25.4","0","100"
"1110","2025-04-14 06:15:00","22.5747","31.5625","3071","89","25.4","0","100"
"1111","2025-04-14 06:30:00","22.7858","31.4844","3102","88","25.4","0","100"
"1112","2025-04-14 06:45:00","23.6513","31.5","3100","87","25.4","0","100"
"1113","2025-04-14 07:00:00","23.9319","31.4375","3088.5","87","25.4","0","100"
"1114","2025-04-14 07:15:00","23.1041","31.4688","3118","86","25.6","0","100"
"1115","2025-04-14 07:30:00","23.1316","31.4531","3115","85","25.9","0","100"
"1116","2025-04-14 07:45:00","23.1041","31.4375","3120","85","26.1","0","100"
"1117","2025-04-14 08:00:00","24.2175","31.4531","3159.5","84","26.2","0","100"
"1118","2025-04-14 08:15:00","24.7429","31.5312","3126","83","26.6","0","100"
"1119","2025-04-14 08:30:00","25.8464","31.5312","3136.5","81","27.1","0","100"
"1120","2025-04-14 08:45:00","27.5646","31.625","3118","79","27.5","0","100"
"1121","2025-04-14 09:00:00","27.636","31.6406","3104","78","27.9","0","100"
"1122","2025-04-14 09:15:00","28.4146","31.25","3114","77","28.2","0","100"
"1123","2025-04-14 09:30:00","26.0762","31.6094","3103.5","75","28.6","0","100"
"1124","2025-04-14 09:45:00","30.3126","31.75","3117","74","28.9","0","100"
"1125","2025-04-14 10:00:00","28.7802","31.875","3144.5","73","29.1","0","100"
"1126","2025-04-14 10:15:00","33.6665","31.9375","3147","72","29.4","0","100"
"1127","2025-04-14 10:30:00","32.7708","31.9844","3160.5","71","29.7","0","100"
"1128","2025-04-14 10:45:00","33.4815","32.0625","3152","75","29.8","0","100"
"1129","2025-04-14 11:00:00","33.2075","32.125","3151","74","29.9","0","100"
"1130","2025-04-14 11:15:00","35.5026","32.1875","3150","73","30","0","100"
